Title,IMDB ID,Date of release,Genre1,Genre2,Genre3,Language,Actor1,Actor2,Actor3,Crew1,Crew2,Crew3,Plot summary,IMDB rating,IMDB votes,IMDB URL
Shubh Mangal Savdhan,6971752,2017,Comedy,Romance,NA,Hindi,Ayushmann Khurrana,Bhumi Pednekar,Seema Bhargava,Bhaskar Gawade,NA,NA,NA,6.9,9406,https://www.imdb.com/title/tt6971752/
Veer,1185412,2010,Action,Adventure,Drama,Hindi,Salman Khan,Mithun Chakraborty,Jackie Shroff,Abraham Abu,Bronwyn Franklin,NA,"In early twentieth-century British India, the Pindari leader Prithvi Singh narrates his story to a reporter from the London Times - a story of betrayal and deceit at the hands of the British and Madhavgarh's Raja Gyanendra Singh, which led to the massacre of 4500 Pindaris.",4.5,7878,https://www.imdb.com/title/tt1185412/
Sarkar Raj,0490210,2008,Action,Crime,Drama,Hindi,Amitabh Bachchan,Abhishek Bachchan,Aishwarya Rai Bachchan,NA,NA,NA,"When Anita Rajan, CEO of Sheppard power plant, an international Company, brings a power plant proposal to set up in rural Maharashtra before the Nagres, insightful Shankar is quick to realize the benefits the power plant can bring to the people. After convincing Sarkar who is against it for various reasons, Shankar undertakes a journey along with Anita to the villages of Maharashtra to mobilize support from the masses. However, things are not what they seem to be and Shankar's dream project gradually becomes a political minefield. It is in this backdrop the evil forces mightier than ever, mushroom and gang up to bring down the regime of Sarkar and obliterate Shankar's name from the political horizon.",6.8,7402,https://www.imdb.com/title/tt0490210/
Roy,2976182,2015,Action,Drama,Mystery,Hindi,Arjun Rampal,Jacqueline Fernandez,Ranbir Kapoor,Yogesh Bansode,NA,NA,"Kabir Grewal, a Casanovic film maker and screenwriter is making multiple films (GUNS Trilogy) based on a thief's life and robberies, all achieving high success. In order to shoot his third installment (GUNS 3), he goes to Malaysia, where he meets a London based film-maker Ayesha Aamir . Kabir and Ayesha get friendly and soon fall in love. When Ayesha gets to know about Kabir's casanova attitude, she breaks up with him and returns to London. Dejected Kabir goes into depression and returns back to Mumbai, leaving his film incomplete. After several failed trials Kabir couldn't find a perfect climax for his story. On his assistant Meera's suggestion Kabir goes to a film festival as part of the jury, where Ayesha's film is being screened. Ayesha, thought that Kabir is following her and asks him to stay away from her life. After his father's death and been sued by film financiers Kabir decides to move on and complete his film. In a parallel story, An infamous Roy is a mysterious international Art thief whom no country seems to be able to get their hands on, including detective Wadia. On his new assignment, Roy goes to an unknown foreign land to steal an expensive painting only to find that its owner is the beautiful Tia. Tia lives alone in a huge mansion where the painting is kept. Hence, Roy tries to befriend Tia in an art auction and soon impresses her with his charm. A chemistry sparks between the two and both start spending time together, giving Roy entry into the mansion. Seeking for the right opportunity, one night Roy runs away with the painting, leaving Tia heartbroken. Roy later regrets, as he has fallen in love with Tia and hence decides to return the painting to her. After a small clash with painting's new owner, Roy manages to get it back. On receiving the paintings Tia realises that Roy is now a changed man and forgives him. Meanwhile, Kabir's film ""Guns 3"" releases with huge success.",3.3,7348,https://www.imdb.com/title/tt2976182/
Singham Returns,2309764,2014,Action,Crime,Drama,Hindi,Ajay Devgn,Kareena Kapoor,Amole Gupte,Swapnil Bhalerao,Sagar Desai,Gautam Jadhav,"Bajirao Singham now a DCP posted at Mumbai's Mahim police station with team of honest officers like Inspector Daya and constable Mahesh Jadhav who bring the criminals and law breakers to their knees.Mahesh goes missing suddenly and later his corpse is found in drowned ambulance with lots of money at Bhoighat,Singham finds that the ambulance belongs to a fraudster Satyaraj Chandar known as Babaji whose carrying all illegal business with help of politician Guruji's secretary Prakash Rao.Babaji with the back up of his huge followers and Rao plans to frame Mahesh in the case in this process he also kills Guruji as he opposes their demands.Singham resigns from the force and shits to his village Shivgadh where his family wants him to marry Avni but Singham hasn't resigned and is at Shivgadh to find evidence against Babaji.",5.7,7913,https://www.imdb.com/title/tt2309764/
Agent Vinod,1395025,2012,Action,Adventure,Thriller,Hindi,Kareena Kapoor,Saif Ali Khan,Adil Hussain,Tarik Amchemar,Swapnali Das,Dheerendra Dwivedi,"In Pakistan's Khyber Pakhtunkhua, RAW Agent Vinod (Saif Ali Khan) is rescued by colleague Rajan (Ravi Kishan) from a rogue Pakistani army officer (Shahbaz Khan). In Russia/Uzbekistan, an ex-KGB Officer is tortured and murdered. In Cape Town, a group of international business tycoons discusses a rumor that the dead KGB officer possessed a nuclear suitcase bomb. In Moscow, Rajan is exposed and shot dead while trying to send a Code Red message to India. In India, the head of RAW sees the incomplete message containing just number 242. Agent Vinod undertakes a globe-trotting secret mission to discover the reason why his colleague, Rajan, was murdered. A series of twists and turns take Vinod across the globe to Morocco and Latvia, Karachi to Delhi and finally London where he discovers the actual conspiracy.",5.2,7343,https://www.imdb.com/title/tt1395025/
Guide,0059246,1965,Drama,Musical,Romance,Hindi,Dev Anand,Waheeda Rehman,Leela Chitnis,NA,NA,NA,"After being released from prison for Forgery and Theft, multi-linguist Raju (Dev Anand) reflects on his life as a Guide; his meeting with the daughter of a prostitute, Rosie (Waheeda Rehman), who was unhappily married to Marco (Kishore Sahu) and wants to take up acting and dancing as a career. Rosie separates and moves in with Raju and his mother (Leela Chitnis). They both re-locate and with Raju's encouragement, she succeeds in an acting and dancing career resulting in both becoming very wealthy. He then succumbs to gambling and alcohol and forges Rosie's signature. He is arrested, tried in court, found guilty and imprisoned. Now discharged from prison, he changes his mind about returning home to his mother and decides to go elsewhere and start afresh - a decision that will alter his life and way of thinking forever.",8.4,7779,https://www.imdb.com/title/tt0059246/
Dedh Ishqiya,2675978,2014,Comedy,Drama,Romance,Hindi,Madhuri Dixit,Naseeruddin Shah,Arshad Warsi,Manish Baba,Pallab Chanda,Shraddha Johri,"Dedh Ishqiya is a 2014 Indian comedy thriller film. Out from jail, Khalujaan a.k.a Iftekhar (Naseeruddin Shah) and Babban (Arshad Warsi) have stolen a necklace made of royal jewels and are on the run. They part ways and meet at the Majidabad palace, where Iftekhar is competing with Urdu poets to win the heart of the nawab's widow Begum Para (Madhuri Dixit). Her quick-witted and mysterious friend and assistant Munniya (Huma Qureshi) slowly warms up to Babban and they together plot a kidnapping. Khalujaan (Naseeruddin Shah)and Babban (Arshad Warsi), the two romantic thieves are back in Dedh Ishqiya, sequel to the acclaimed and successful Ishqiya with their romantic adventures. And this time love will take them through the SEVEN STAGES OF LOVE... with the beautiful and dangerous Madhuri Dixit as Begum Para and Huma Qureshi as Munniya.",7.1,7074,https://www.imdb.com/title/tt2675978/
Rocky Handsome,3410408,2016,Action,Crime,Drama,Hindi,John Abraham,Nishikant Kamat,Sharad Kelkar,Rajesh Choudhary,Vishal Hans,Shaoo Panchal,Kabir runs a pawn shop in Goa he befriends his little neighbor Naomi who lives with her drug addict mother Anna.Acp Salgaonkar is after a drug landlord Mantoo who runs the racket with Fereira brothers Kevin and Luke and also deal with organ trafficking.,6.8,7849,https://www.imdb.com/title/tt3410408/
Shamitabh,3836958,2015,Drama,NA,NA,Hindi,Amitabh Bachchan,Dhanush,Akshara Haasan,Urvi Ashar,Pietari Bagge,Dhiristi Bakshi,"The film revolves around a very unique plot, where it shows two different individuals having different talents and when they become ONE, the mixture measures up to be a very big hit in the industry. But in the meantime, EGO comes in the way and prepares to shatter the bond into pieces. Dhanush is a mute aspiring actor from a small village but with great acting talents. Amitabh has a very impactful voice. Both, on their own, can not achieve any greatness in the film industry. But with a help of a third party (Aksara Hassan), when they come together, the talents combined, make a complete new Artist. Dhanush becomes the actor onscreen and Amitabh becomes his Voice. But after reaching the peak of success, Both the leads start to become miserable to the question of having more importance in the unique cocktail. An unstoppable fight of ego comes in action And the clash drifts them apart, destroying every greatness they achieved and every possible milestones they could build together.",6.8,7245,https://www.imdb.com/title/tt3836958/
Force,1992138,2011,Action,Crime,Drama,Hindi,John Abraham,Genelia D'Souza,Vidyut Jammwal,NA,NA,NA,"Critically wounded and lying unconscious in a Mumbai hospital, ACP Yashvardhan of the Narcotics Control Bureau reflects on his life and his love-affair with Maya. With the assistance of the Commissioner as well as his colleagues, Atul, Kamlesh and Mahesh Pandey, and an informer, Arvind Shetty, he was able to apprehend drug-dealers in Kutch, Gujarat; Jalandhar, Punjab, as well as in Himachal Pradesh. Unknowingly, he paved the way for Vasu Anna Reddy to become the sole drug-dealer and invite his Mombasa-based brother, Vishnu, to join him. An encounter with the team kills Vasu, and some of the team gets suspended. A vengeful Vishnu decides to target the entire police unit as well as their respective families, and vows that he will not rest until he has killed them all. He starts with brutally killing Mahesh and his wife, Rachna, and then abducts Atul's wife, Swati - with a motive of forcing the former to do away with the remainder of this police team.",6.5,7482,https://www.imdb.com/title/tt1992138/
Duplicate,0164550,1998,Action,Comedy,Crime,Hindi,Shah Rukh Khan,Juhi Chawla,Sonali Bendre,Mohammed Kasim,Shakir,NA,"Bablu (Shah Rukh Khan), an aspiring chef, works in a hotel where Sonia Kapoor,(Juhi) works with him as banquet manager at the restaurant. His look-alike Manu (Shah Rukh Khan), a gangster, robs a bank along with his friend (Gulshan Grover) but gets caught. He comes out of prison and discovers that his cohort has double-crossed him. He murders his partner and escapes from the scene of the crime...without the money. Bablu stumbles on the money and keeps it. Manu's lover Lily (Sonali Bendre) mistakes Bablu to be Manu and spirits him away. Manu takes shelter in Bablu's house and realizes that he can use their resemblance to his advantage.Then starts the fun-ride with Babloo constantly being mistaken for Manu. With both Sonia and Lily after him, Manu furious and the Law taking him to be Manu, Babloo faces a tough time. And then, Manu kidnaps Bibi (Farida Jalal) Babloo's mother and holds her hostage.",5.6,7301,https://www.imdb.com/title/tt0164550/
