Title,IMDB ID,Date of release,Genre1,Genre2,Genre3,Language,Actor1,Actor2,Actor3,Crew1,Crew2,Crew3,Plot summary,IMDB rating,IMDB votes,IMDB URL
Tarang,0088227,1984,Drama,NA,NA,Hindi,Amol Palekar,Smita Patil,Shreeram Lagoo,NA,NA,NA,"Sethji is a widowed, a businessman and lives a comfortable life with his only daughter, Hansa, his son-in-law, Rahul, and a grandson, Munna. He has Rahul as his right-hand man, and a nephew named Dinesh who also assists in running the business. Petty rivalries and jealousies have grown in the family, and Sethji and Rahul feel that Dinesh is now trying to undermine the business. They would like to get rid of him, without attracting any attention to themselves. They do terminate Dinesh, but this affects Sethji's health, and he dies. Shortly thereafter, Hansa also dies, leaving Rahul to look after the business on his own. But there are many questions unanswered, like why was no one in attendance with the ailing Sethji; Hansa's death was a suicide, why was it covered up?; what of the affair that Rahul is having with Janki, their maidservant, who is full of venom against the family; and the involvement of Anita, Rahul's secretary, in his personal life. With the police getting involved, it is time for them to either come clean or go their separate ways.",6.9,52,https://www.imdb.com/title/tt0088227/
Shaque,0259571,1976,Drama,NA,NA,Hindi,Vinod Khanna,Shabana Azmi,Utpal Dutt,L.G. Patil,NA,NA,"Vinod Joshi lives a middle-class existence with his wife, Meena, and a young son. He would like to improve upon his living conditions and ensure that his child enjoys life thoroughly. One day Vinod returns home in a bloodied state, and tells Meena that there has been a homicide at his place of work, and a large amount of money has been stolen. The police are called in to to investigate, and as a result a fellow-employee by the name of Subramaniam is arrested and sentenced to jail. Then the Joshi family gets wealthy all of a sudden, and move to a different and more spacious location, and start enjoying their lives to the fullest. Meena finds out that another co-worker of Vinod's, Maan Singh, has been telling people that Vinod was the one who stole the money, and also killed the employee in the process. Meena goes to meet Maan Singh to confirm this, and he does so, and even writes a letter to her to that effect, and threatens to inform the police. When Meena confronts Vinod, he vehemently denies ever stealing nor killing anyone, but has no explanation to offer for their new-found wealth. As Meena attempts to trace the origin of this wealth, and gets more and more convinced about his guilt, she and Vinod finds themselves growing further apart from each other, and Meena coming to the shocking conclusion that she has been sleeping with someone who may have killed another human being. Then Maan Singh's girlfriend, Rosita, is killed. The police find Vinod's fingerprints on the knife. Upon seeing the police, Vinod asks Meena to get ready to run, which they do, with the police in hot chase after them. How long will Vinod continue to elude the police, and did he really commit those murders?",7.1,57,https://www.imdb.com/title/tt0259571/
The World It Is,4760900,2015,Drama,NA,NA,Hindi,Yashpal Sharma,Ira Dubey,Tinnu Anand,NA,NA,NA,"The film is set in Mumbai. It depicts the relationship between a husband and wife, the ever growing human detachment with nature and people's attitude towards the physiology of a child's growth which is portrayed in a lighthearted yet satirical fashion.Rajib, works for a multinational company and is far apart in terms of his nature from his wife, Ananya, who is a receptionist at a private firm. On the other hand, Kuhi, their three year old daughter, and Pakhi, the domestic help of the house, share a relationship based on innocence and pure emotions. Pakhi takes good care of Kuhi when Rajib and Ananya are away at work during the day.The whole family plans a vacation to their hometown in Assam. There, Kuhi gets to know Nalia Kai, the helper of the house, who introduces her to a new world record a world of trees, birds, greenery, paddy fields and the environment at large. There she realizes the difference between the concrete world of Mumbai and the natural environment of her father's hometown. She also fears that one day the people of Mumbai would not have air to breathe, as she learns that we get oxygen from trees. This compels her to question the scarcity of trees in Mumbai.",6.6,55,https://www.imdb.com/title/tt4760900/
Ek Alag Mausam,0832297,2003,Drama,NA,NA,Hindi,Nandita Das,Rajit Kapoor,Anupam Kher,NA,NA,NA,"Aparna Verma, who has been married to a traveling salesman Suresh for several years, is now pregnant. After she completes some medical tests, she is asked to come see the doctor along with her husband. Suresh refuses to go, Aparna goes alone and this is where she receives the news that she has aids and must abort the child. Aparna subsequently learns that Suresh has been having unprotected sex with other women, had acquired aids, and passed it on to her. She confers with her mother, finds out about a rehabilitation house called ""Jivan Jyoti"", and goes there to volunteer without telling anyone about her condition. She meets with Dr. Machado, who informs her that he is aware of her condition but promises not to tell anyone else. Now divorced, Aparna feels herself getting attracted to another worker, George. But the knowledge of her being HIV positive restrains her from getting too friendly with him. Watch what happens when George finds out that Aparna has aids and is not expected to live long.",6.7,55,https://www.imdb.com/title/tt0832297/
Intaqam,0246700,1933,Drama,NA,NA,Hindi,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.imdb.com/title/tt0246700/
Keemat,0245994,1973,Action,NA,NA,Hindi,Dharmendra,Rekha,Prem Chopra,P.G. Doraiswamy,Kuppuswamy,Nilakanthan,NA,6.7,56,https://www.imdb.com/title/tt0245994/
Mere Humsafar,0215988,1970,Drama,Romance,NA,Hindi,Sharmila Tagore,Jeetendra,Balraj Sahni,NA,NA,NA,"Raju is his real name but due to his unhealthy and unkempt manner of living, he is called ""Junglee"" by everyone in his village, all save for ex-convict Ustad Anwar who has served time for murder, and his father. When Raju's dad passes away, the local money-lender gives him an ultimatum to either re-pay the loan or he will take possession of his house and land. Raju decides to hitch a ride to Bombay, get a job, save some money, buy a couple of bullocks, till his land and re-pay the money-lender. No one gives him a ride, so he stows away in the back of a fruit-laden truck, which has one more stowaway, a run-away gypsy named Tarna. Both of them meet, fall in love, promise to help and marry each other. After the truck ride, they board a goods train bound for Bombay, but during the journey both get separated. A few months Raju finds out that Tarna is now known as Meenakshi, a movie actress. When he goes to meet her, he is told by a man named Ashok, that Tarna is his wife. A bewildered Raju is heartbroken and devastated. When Tarna finds out that Raju had come to meet her, she rushes over to meet him - only to find him in the arms of an attractive young woman named Kusum. Looks like neither of them kept their promise of helping and marrying each other, and due to the change in their respective circumstances have ended up with different life-partners.",7.0,62,https://www.imdb.com/title/tt0215988/
Bundal Baaz,0231226,1976,Comedy,Fantasy,Romance,Hindi,Rajesh Khanna,Shammi Kapoor,Sulakshana Pandit,NA,NA,NA,"Daydreamer Rajaram lives a poor lifestyle in a village in India along with his aunt and an unmarried sister, Malti, who has mortgaged their shanty house with Sukhi Lala so that she can educate Rajaram in Bombay. Rajaram pretends to be wealthy in order to get married to his sweetheart, Nisha Sharma, much to the chagrin of her dad who wants her to get married to a boxer, Ranjeet Gupta. After Rajaram gets a degree in Arts he returns home and finds out about the debt, he attempts to find work, ends up working as a laborer with Sukhi, but is beaten-up when he is found slacking. Rajaram returns to Bombay, meets with Suleiman, and takes up collecting waste material (Dabha Batli) from households for a fee. One day he comes across a bottle, which falls down and out pops a 20000 year old Genie with magical powers. Rajaram does not want anything to do with this Genie, who insists on helping him for one year regardless. With his help Rajaram and Suleiman improve their lifestyle, albeit with a lot of problems, and also improve Rajaram's chances of getting married to Nisha. Things get complicated when the Genie loses his ring, which ends up with Ranjeet, who summons another Genie, Jumjumbo, from the very pits of hell, and abducts Nisha and her dad in order to force Nisha to marry him. Rajaram and the Genie set out for their rescue - only to find that the Genie has no powers underground - and both end up at the mercy of the evil Jumjumbo and Ranjeet.",6.5,67,https://www.imdb.com/title/tt0231226/
Shehzada,0284481,1972,Drama,Family,NA,Hindi,Rajesh Khanna,Rakhee Gulzar,Veena,S.K. Chatterjee,NA,NA,"Circa British rule in India, wealthy DIG of Police is approached by Devdutt, a poor freedom fighter, who would like his daughter, Janki, to get married to the DIG's son, Ratan. The DIG and his wife Rajlaxmi refuse to have to do anything with Devdutt, but Ratan refuses to marry anyone else. They eventually relent and agree to this marriage. Shortly after the marriage, riots ensue between the police and freedom fighters, and as a result the DIG is killed. Rajlaxmi blames Devdutt for his death, and asks a pregnant Janki to leave her house. Unable to stand up for his wife, Ratan remains a silent spectator while his wife is thrown out. Janki goes to live with her father, who eventually passes away, and it is then Janki gives birth to a son, Rajesh. Years later, Rajesh has grown up, drives a truck, and is in love with a local shop-keeper, Chanda, who he would like to marry. Janki would like her son to go and meet his dad, and when Rajesh does so, Rajlaxmi arranges a pompous welcome for him with open arms, hoping that he will leave his mother and stay on with her. But Rajesh refuses to do this unless Rajlaxmi apologizes to Janki. An enraged Rajlaxmi refuses to do so, and asks Rajesh to leave. Rajesh and Chanda get married, and soon Chanda gets pregnant. Then the police arrest Rajesh, for which he may face several years in prison. He is held in the local police station. The truth does prevail, the real culprit is caught, and Rajesh is let go. He returns home to find out that everything is not the same anymore. Chanda has given birth a baby boy, and now lives with Rajlaxmi, and refuses to return home. Rajesh must now find out what compelled Chanda to leave Janki and go to live with Rajlaxmi.",6.6,55,https://www.imdb.com/title/tt0284481/
Khel Khilari Ka,0363739,1977,Action,Thriller,NA,Hindi,Dharmendra,Shabana Azmi,Dhruv,NA,NA,NA,"After watching his father, Masterji, getting killed; his sister, Laxmi, getting sexually assaulted by Sangram Singh, Dharamdas and Nandan, and then killing herself; and his younger brother, Munna, being thrown in a river, Ajit swears to avenge this during this lifetime. He starts by killing Nandan the very next day, and then absconding to Bombay, where he takes to crime with the help of Mohan. Years later Ajit has accumulated a lot of wealth through crime, is known as Rajasaab and also as Shaki Lutera. He still thirsts for revenge and does get a chance to kill the second of the three assailants, namely Dharamdas, but Sangram Singh continues to elude him. One day when his vehicle breaks down, a young man comes to fix it. Ajit notices that he has the same tattoo as his and is overjoyed to be reunited with his younger brother. Ajit does not know that the man claiming to be his brother is none other than Sangram Singh's only son, who wants to find out about Ajit's weaknesses and then ultimately kill him. The question remains where is the real Munna, and why has he not been found yet?",6.2,60,https://www.imdb.com/title/tt0363739/
Kagaar: Life on the Edge,0378157,2003,Crime,Drama,NA,Hindi,Om Puri,Nandita Das,Amitabh Dayal,NA,NA,NA,"Naive, simple-minded, and illiterate Bhaskar Sarnaik (Amitabh Dayal) comes to Bombay from his far-off village, to look for his missing brother, Raghuvir. He comes in contact with Sub-Inspector Gokhale (Om Puri), who feels sorry for him, and not only offers to find his brother, but also employment at an Irani Restaurant. Bhaskar does find his brother - in the morgue - but decides not to tell his mother as this may break her heart. He decides to stay on in Bombay and undergoes training to become a police officer. A short time later he is also a Sub-Inspector working closely with Gokhale. He is wounded in an encounter, and his mother comes to look after, and gets him to marry Aditi (Nandita Das) from the same village, which Bhaskar does so. Then the police must hunt for Adi, a notorious hit-man. When Bhaskar comes face to face with Adi, he does not shoot him, and as a result Adi escapes. Adi then gives an interview on television that he is the child-hood friend of Bhaskar, and that he would never be shot at by Bhaskar. As a result, Bhaskar gets suspended from service, and becomes the subject of an intensive investigation by the Crime Branch, who are now convinced that Bhaskar is on the pay-roll of Adi and other underworld elements.",5.8,55,https://www.imdb.com/title/tt0378157/
Sultaan,0462041,2000,Action,Drama,NA,Hindi,Vikas Anand,Birbal,Mithun Chakraborty,NA,NA,NA,NA,5.6,59,https://www.imdb.com/title/tt0462041/
Gautam Govinda,0214707,1979,Action,Crime,Drama,Hindi,Shashi Kapoor,Shatrughan Sinha,Moushumi Chatterjee,NA,NA,NA,"Impressed with the dedication shown by Police Inspector Gautam, the Commissioner of Police assigns him to police a lawless town, which is over-run by criminals, and where no police officer has survived for more than a few days. Gautam accepts this assignment, and travels to this town. He finds the town is indeed over-run by criminals, and ruled over by arrogant and aristocratic Dharamdutt. When Dharamdutt comes to know about Gautam, he asks his personal hit-man to get rid of him. The personal hit-man is none other than Govinda - a man who has never been beaten by anyone.",6.0,67,https://www.imdb.com/title/tt0214707/
She-Ra and the Princesses of Power,7745956,2018,Animation,Action,Adventure,English,Aimee Carrero,Marcus Scribner,Karen Fukuhara,NA,NA,NA,"On the planet Etheria, Adora is an up and coming soldier for the Horde eager to defend her home from the menace of the Princesses she has been taught all her life to fear. Everything changes when a chance encounter with the mystic Sword of Protection in the Whispering Woods calls to her. Discovering to her horror the true evil of the Horde, Adora defects to the Rebellion as its foretold champion, She-Ra Princess of Power. Now, Adora and her new friends must rebuild the shattered Princess Alliance to defeat the Evil Horde. Meanwhile, Adora's former best friend in the Horde, Catra, is tasked to reclaim Adora, but her own feelings of jealousy, betrayal, and vindictive ambition lead her down a path darker still set by Lord Hordak that will hold all of Etheria in the balance.",7.9,12426,https://www.imdb.com/title/tt7745956/
Salaakhen,0395743,1975,Action,Thriller,NA,Hindi,Shashi Kapoor,Sulakshana Pandit,Mehmood,NA,NA,NA,"In-separable childhood friends, Raju and Guddi are separated when Guddi's dad, Ramlal is arrested by the police for theft. Years later Guddi is now a cabaret dancer and singer, Seema, while Raju is a thief and professional gambler, Chander. They does meet and fall in love with each other unknown that they are childhood friends. They linked up to go on a visit to their childhood place of residence; Seema goes for religious reasons while Chander for selfish reasons namely to assist a prisoner to escape which earns him a hefty sum from a gangster.",5.7,69,https://www.imdb.com/title/tt0395743/
Insaniyat Ke Dushman,0231796,1987,Action,Drama,NA,Hindi,Dharmendra,Shatrughan Sinha,Anita Raj,Aman Vidhate,NA,NA,"Jagmohan, a prominent businessman with underworld dealings, approaches renowned advocate Kailash Nath, to represent his son who has been charged with murder and may face the death penalty. Kailash refuses to do so, and Jagmohan's son is hanged. Angered, Jagmohan kills Kailash's wife, Laxmi and child in front of him, and escapes. He is eventually arrested and brought to trial, but is found not guilty. Kailash decides to avenge this on his own, but Jagmohan has left the country. On his arrival back, Kailash carries out his vendetta against him, and Jagmohan is charged with killing a man, arrested, found guilty, and sentenced to die. Thus Kailash carries out his vengeance against Jagmohan. Now Kailash is faced with advocate Ajay Verma, who has molested his sister, Shilpa. Watch how Kailash's anger spotlights Ajay, and wreak havoc and chaos in his life. And there is no one on Earth who can possibly save Ajay from Kailash's wrath.",4.6,64,https://www.imdb.com/title/tt0231796/
Ek Anek Aur Ekta,0156504,1974,Animation,Short,NA,Hindi,NA,NA,NA,Girish Rao,Mahesh Tavare,NA,"Teaching children about strength in unity, with a song that children learn to sing along, these animated films leave lasting impressions on children's minds aiding them in understanding concepts that are hard to explain.",8.7,51,https://www.imdb.com/title/tt0156504/
Resham Ki Dori,0155106,1974,Drama,Family,NA,Hindi,Saira Banu,Dharmendra,Kumud Chuggani,Sudhir Sase,NA,NA,"Watch the full movie, Resham Ki Dori online, only on Eros Now. Ajit and Rajoo become orphans. Ajit, as the older brother takes care of his younger sister, at great personal sacrifice. When he tries to save his sister from sexual assault, death occurs. Is Ajit responsible? He emerges as Vinod from jail. In English the loose translation of the title would be ""a silken thread"" a compact translation would be a ""silken skein"". Ajit, and his little sister are separated by powers that neither he or she understand. Resham ki dori - is the thread that brings them back together. This is a story of three generations of arrogance of wealth. It is also a story of great wealth, dishonest managers, anger, arrogance in semi- feudal India. In a social context, it is a story of the death of the textile industry in Parel, Lower Parel in Bombay. It is a story of the exploitation of labour. Some scenes of labour poverty is gut wrenching. It is a vision of a person who could reverse the process of attrition in the textile industry, if only till the textile mill was set on fire for insurance. It is a great movie to watch, if you are looking out for the social context. Dialogues are predictable, mostly studio shot, editing is a bit loose but overall, a slightly differently managed film than the usual movies of the time. 1980's. Excellent storyline, and some superb acting.",6.9,59,https://www.imdb.com/title/tt0155106/
Raja Aur Runk,0214037,1968,Drama,Family,Musical,Hindi,Sanjeev Kumar,Ajit,Mukri,Gopal,Kuppuswamy,Baldev W. Malviya,NA,6.9,58,https://www.imdb.com/title/tt0214037/
Johar-Mehmood in Goa,0231827,1965,Action,Adventure,Comedy,Hindi,Mehmood,Simi Garewal,I.S. Johar,NA,NA,NA,"Mary and Peter fall in love with each other and are about to get married, when Peter is asked to re-join his regiment to go to war. Shortly thereafter, he is missing, believed to be dead, leaving behind a devastated Mary who subsequently gives birth to twins, and leaves them on the doorsteps of two Goan households, and becomes a nun. Twenty four years later, India is a free country, while Goa is under the rule of the Portugese, Mary is the Mother Superior; Peter, who is still alive, is the Deputy Superintendent of Police in Goa, who has been entrusted the task of apprehending two revolutionaries by the name of Ram and Rahim - none other than his very own sons. Watch what happens when duo unleash a series of attacks against the oppressive Portugese regime, including robbing the Bank of Portugal, disrobing an arrogant Superindent of Police, Alburqueue, then setting his house on fire, joining hands with dreaded bandit Daler Singh, and abducting the daughter of the Goa's Hakim, Rita.",6.8,52,https://www.imdb.com/title/tt0231827/
Kinare Kinare,0139402,1963,Drama,Romance,NA,Hindi,Dev Anand,Meena Kumari,Chetan Anand,NA,NA,NA,"Risking his life and separating from his family from the events of 1947 partition in post-independent India, Puran rescues Neelu and her widower father, Bhairavdas. In turn, the later hires him on his farm in Shikhpur not knowing that Puran is deeply in love with his daughter. Then Neelu finds an injured male, who is later identified as Kamal, and they permit him to live with them. He recuperates and both Neelu and he fall in love much to the chagrin of Thakur Manohar who wants to wed her, and attempts to kill Kamal on two occasions. Bhairavdas wants the police to arrest Manohar, but before that could happen Kamal departs for Bombay, leaving a note for Neelu - clarifying that he is a convicted killer who is on the run from the law, but Neelu does not get to read this note, as Puran suppresses it. Neelu's health suffers, and she is diagnosed with thrombosis of the heart and must avoid any emotional involvement. Puran is then sent to Bombay to locate Kamal, and he does so. It is here that the latter will come to know of Neelu's ailment and her refusal to marry him as she knows she is going to die soon. Kamal counsels her to change her mind, and she goes for treatment to Switzerland. After recovering she is all set to return to Bombay and get married to Kamal - little knowing that soon the latter will be arrested by the police on the day of the wedding; Puran will be suspected of turning her husband in - but nothing will prepare for the shocks and trauma that are yet to enter her life.",7.1,56,https://www.imdb.com/title/tt0139402/
Jaanwar,0265241,1982,Action,Adventure,Drama,Hindi,Rajesh Khanna,Zeenat Aman,Pradeep Kumar,NA,NA,NA,"A young woman (Zeenat Aman), who grows up in the wild, knows the secret of a lost treasure, and is also the heir to the throne. She meets with a young man (Rajesh Khanna) and both fall in love. Then the people find out that she actually is the heir to the throne, so she re-locates to the palace. Once there, she is brainwashed into forgetting who she is, and the man she loves. Notable song: ""Pyar me nazar churai nahin jati, apno se koi baat chupai nahin jati, dilbar janam janam, janam janam..."";",6.8,50,https://www.imdb.com/title/tt0265241/
Sawan Ki Ghata,0176121,1966,Musical,Romance,NA,Hindi,Manoj Kumar,Sharmila Tagore,Mumtaz,NA,NA,NA,"Gopal and Seema are two small children who live in a small town in India. While Gopal lives with Bansilal, who he believes to be his father, the much more wealthy Seema lives with her dad, Rana, who does not approve of her friendship with Gopal. He wants Bansilal to send Gopal away, and Bansilal does so. Years later, Gopal has now grown up and is curious to know what has happened back in the small town especially to Bansilal and Seema, so he travels back, meets with Seema and both re-kindle their friendship, which turns into love much to the chagrin of Rana. Gopal is told that Bansilal is dead, but village belle, Saloni, who is in love with Gopal, tells him that she has seen Bansilal's ghost. A practical Gopal must now use all his resources to find out the truth behind the ghost story, secure his land against a greedy Rana, as well as advocate his right to the estate that his father had left him from none other than his step-mother, who has schemed with her brother Kailash, to ensure that Gopal continues to not only be deprived of his rightful heritage, but also lose Seema to Kailash.",6.3,63,https://www.imdb.com/title/tt0176121/
Aamne Samne,0451614,1982,Action,Crime,Drama,Hindi,Mithun Chakraborty,Bindiya Goswami,Aarti Gupta Surendranath,Y.L. Bagchi,Jadab Bhattacharya,Mantosh,Johny lives a dual life - as a popular starlet and an international criminal wanted by the police for a number of criminal activities. He meets his look-alike Gopi who comes from the village in search of a job; Johny offers Gopi the job; a salary and a house to live in. This job involves playing the role of Johny so that the real Johny can outsmart the police and commit his criminal activities with ease. He teaches Gopi his mannerism and etiquette with things going as planned. But Gopi eventually gets trapped - both by the police and the underworld criminal gang.,6.3,65,https://www.imdb.com/title/tt0451614/
Zindagi,0058774,1964,Musical,Drama,Family,Hindi,Rajendra Kumar,Raaj Kumar,Vyjayanthimala,NA,NA,NA,"Beena works as a stage actress and lives a poor lifestyle with her widowed mother. One day while returning home she is molested by Bankhe and two other men, but Rajan comes to her rescue. He escorts her home and soon both of them fall in love with each other. Rajan's dad, Rai Bahadur Gangasaran, is wealthy and does not approve of Beena at all. But when Rajan threatens to leave him, he changes his mind and permits them to get married. After the marriage they settle down to a harmonious life and soon Beena becomes pregnant. One night while driving, Rajan gets a flat tire, he leaves Beena in the car in order to get help. When he returns Beena has disappeared. She returns home the next day, and everyone is relieved to have her back. A few days later they get the news that Gopal, the Manager of the Theatre that Beena used to work with, has been arrested and charged with killing a man named Ratanlal. Gangasaran is on the jury and would like Gopal to get a fair trial. The police find out that a woman was present with Gopal at the night of the murder, but Gopal refuses to divulge her name. As a result of this refusal, he is found guilty. When the sentence is about to be passed, Beena suddenly appears in Court and testifies that she was with Gopal the night of the murder. Gopal is set free, but Beena is shunned by Rajan and Gangasaran and not only driven out of the house, but also from the town. The question does remain - what compelled Beena to spend the night with Gopal, and why was Gopal accused of killing Ratanlal?",6.6,59,https://www.imdb.com/title/tt0058774/
Chal Pichchur Banate Hain,2367056,2012,Comedy,Drama,NA,Hindi,Sonam Arora,Sagar Bhangade,Mukesh S. Bhatt,NA,NA,NA,"Suraj has everything any young man would kill for - an MBA, a well-paid job and an offer from UK with a salary of 5,000 pounds. But Suraj is no ordinary boy! He has only one passion - Cinema. His only dream is to be a film Producer-Director. He chooses passion over money and becomes a rebel. He produces a shocker to his family and friends, that he is quitting his job to follow his dream of film making. Being disowned by everyone and without any industry contacts, Suraj is left all alone to find his way in the big bad world of Bollywood.Suraj starts his career by putting posters alongside roads. He struggles as an assistant on the sets and has to face rejection from the industry, his friends, family and loved ones.Chal Pichchur Banate Hain is Suraj's passionate journey from an MBA to a filmmaker.",6.2,52,https://www.imdb.com/title/tt2367056/
Chehre Pe Chehra,0367595,1981,Drama,Horror,Romance,Hindi,Sanjeev Kumar,Rekha,Vinod Mehra,NA,NA,NA,"Dr. Wilson (Sanjeev Kumaer) is a humanitarian, and likes to believe that the worse part of a human can be separated and eliminated altogether, to this extent he experiments in various ways in his laboratory. One day he tries out a chemical solution on himself and lets his evil self, Blackstone, lose in bars, dark alleys, and with prostitutes. He is always able to control Blackstone, and comes home late at night to turn himself back to Dr. Wilson. Then things start to get out of control when Blackstone starts getting violent and killing people he dislikes, including Dr. Wilson; and Dr. Wilson finds Blackstone getting stronger, and out of his control, with a motive of taking over Dr. Wilson's life completely.",6.1,67,https://www.imdb.com/title/tt0367595/
Bhago Bhoot Aayaa,0377496,1985,Comedy,Horror,Thriller,Hindi,Ashok Kumar,Deven Verma,Kaajal Kiran,NA,NA,NA,"Widowed Manorama lives a wealthy lifestyle in India. She has her niece visit her and makes her the sole heir to her estate. The household peace and serenity will soon be shattered by the appearance of Jagjit and a butler - who are not who they claim to be; an attractive woman named Munni; a friendly young man named Munna, and a disfigured tall and seemingly invincible man - who may be one of the Undead. Things get even more complicated when Manorama decides to change her will and starts acting completely out of character.",5.9,50,https://www.imdb.com/title/tt0377496/
Yeh Rastey Hain Pyar Ke,0057699,1963,Crime,Drama,Romance,Hindi,Ashok Kumar,Sunil Dutt,Leela Naidu,NA,NA,NA,"Bombay-based Commercial Pilot, Anilkumar Sahni, while being held in a prison cell, reflects on his romance and subsequent marriage with Paris-born Neena - much to the chagrin of his wealthy widower father, Rai Bahadur Gyanchand Sahni. The couple live harmoniously together and become parents of Rita and Pavan. He introduces his wife to his friends, Kewal Kapoor and Ashok Srivastava, and while he is away on a 4 month trip overseas, Ashok and Neena become friendly and have an affair. When he returns, he notices the change, is enraged, borrows a gun from Kewal and goes to confront Ashok. The confrontation results in the latter's death, and Anilkumar's arrest. His father engages the services of Advocate Buom Kesh Mukherjee, while the Public Prosecutor, Ali Khan, is all set to present evidence and argue that the accused be sentenced to death.",6.0,54,https://www.imdb.com/title/tt0057699/
Karmayogi,0367927,1978,Action,Drama,NA,Hindi,Mala Sinha,Raaj Kumar,Jeetendra,Sudhir Gaekwad,Sushma Suri,NA,"Brash, outspoken, and aethiest Shanker lives in a small village with his son, Mohan, and his devout wife, Durga, who is expecting another child soon. Shanker and Durga are incompatible, as Shanker believes in living for the moment, and making the most of it, while Durga believe that present actions will come back to haunt later in life, and as a result arguments take place daily. One day Shanker decides to leave and takes Mohan with him, leaving a pregnant Durga alone. Subsequently, Durga gives birth to a baby boy, Ajay, and re-locates to another place, as she can no longer afford to live there. She is looked after by a Catholic priest. Shanker and Mohan take to crime in the big city, and soon amass a huge fortune and immense wealth. Years go by, both Mohan and Ajay have grown up. Mohan and Shanker operate a crime syndicate, partnering with Keshavlal, a notorious gangster. Ajay operates a publicatin called Karmayogi, in which he publishes news and information about crime and criminals, and does an expose on Keshavlal. Mohan and Shanker want a bigger stake in the share, which Keshav agrees to, but arranges for Shanker to get killed, and blames it on Ajay. When Shanker is killed, Mohan swears to avenge his father's death and begins the trek of locating and killing Ajay.",6.0,53,https://www.imdb.com/title/tt0367927/
Bade Ghar Ki Beti,0231214,1989,Drama,NA,NA,Hindi,Shammi Kapoor,Rishi Kapoor,Meenakshi Sheshadri,Mohammed Kasim,NA,NA,"Mala is the daughter of Kishanlal who works as a servant with a wealthy family. One day Mala meets with the owner of this family, who is so impressed with Mala that he asks for her hand in marriage for his fourth son, Gopal, which Kishanlal humbly accepts. As a result Mala gets married to Gopal, and moves in to their palatial home. While Mala is extremely helpful and sweet-natured, the rest of the daughter-in-laws, three of them, are quite the opposite. When bad times befall this family, the owner passes away; Gopal and Mala move out, leaving Gopal's mother at the mercy of her indifferent sons, Girdhar, Murli, Manohar, and their abusive wives who refuse to assist in any household work, virtually forcing their aged mother-in-law to all menial work, not looking after her needs, even when she becomes ill, and ultimately throwing her out of the house. Gopal gains popularity as a musician, while his brothers mortgage their family home with a moneylender. They decide to live off Gopal, and tell him that their mother has gone for a tirath-yatra (holy journey). With that out of the way, the brothers go back to their lifestyle, not really caring that their mother may be destitute, ill, and on the verge of dying.",6.0,74,https://www.imdb.com/title/tt0231214/
Anjaana,0233220,1969,Romance,NA,NA,Hindi,Rajendra Kumar,Babita Kapoor,Pran,NA,NA,NA,"Raju lives with his widowed mother, Janki, in a small town and works as garage mechanic. One day he meets with wealthy Rachna Malhotra, and after a few misunderstandings, both fall in love with each other. When Rachna's guardian, Diwan Mahendranath, finds out he forbids Rachna to ever see Raju again, as well as goes to Raju's house and humiliates his mother, for he wants Rachna to marry his son, Ramesh. An enraged Raju wants to avenge this humiliation and decides to teach Mahendranath a lesson. He enlists the help of his maternal uncle, Chamanlal Kapoor, and together they succeed in fooling Mahendranath and making him give up all his money. But at the very last moment, Mahendranath finds out that he has been tricked, and together he and Ramesh conceive a plan that will bring Raju and his mother to their knees - a plan that will change their lives forever.",5.6,57,https://www.imdb.com/title/tt0233220/
Kaun Hai Jo Sapno Mein Aaya,0400571,2004,Musical,NA,NA,Hindi,Richa Pallod,Anupam Kher,Kader Khan,NA,NA,NA,"Of Indian origin; Sunny Khanna, a struggling actor; is settled in Britain with his huge family consisting of his dad, Kuldeep, his mom, his siblings and other family members. Kuldeep's friend, Dr. Verma seeks his permission for his niece, Mahek to take up lodging with the Khanna's for a month until he attends a conference in the U.S, to which Kuldeep accepts. Upon Mahek's arrival she greets a dysfunctional family and attempts to change this by first assisting Sunny in pulling together his acting career, teaching Mrs. Khanna and her daughter in law to pay due respects to elders as well as up-heeding various religious practices of the Hindu religion with the first being Karva Chauth. Mahek also assists Jash Khanna in coping with the loss of his wife, Christine and son Tobey in an accident by overcoming his alcoholism. By this time Sunny has fallen deeply in love with Mahek but a confession leads to rejection breaking hearts. The real reason behind this rejection will comes to light upon the passing away of Sunny's grandmother changing the lives of the Khanna's forever.",5.1,51,https://www.imdb.com/title/tt0400571/
